date,timestamp,country,country_code,search_term,interest
"Jan 30 – Feb 5, 2022",1643500800,Peru,PE,cancel Netflix,0
"Feb 6 – 12, 2022",1644105600,Peru,PE,cancel Netflix,0
"Feb 13 – 19, 2022",1644710400,Peru,PE,cancel Netflix,0
"Feb 20 – 26, 2022",1645315200,Peru,PE,cancel Netflix,0
"Feb 27 – Mar 5, 2022",1645920000,Peru,PE,cancel Netflix,0
"Mar 6 – 12, 2022",1646524800,Peru,PE,cancel Netflix,0
"Mar 13 – 19, 2022",1647129600,Peru,PE,cancel Netflix,0
"Mar 20 – 26, 2022",1647734400,Peru,PE,cancel Netflix,0
"Mar 27 – Apr 2, 2022",1648339200,Peru,PE,cancel Netflix,0
"Apr 3 – 9, 2022",1648944000,Peru,PE,cancel Netflix,0
"Apr 10 – 16, 2022",1649548800,Peru,PE,cancel Netflix,0
"Apr 17 – 23, 2022",1650153600,Peru,PE,cancel Netflix,0
"Apr 24 – 30, 2022",1650758400,Peru,PE,cancel Netflix,0
"May 1 – 7, 2022",1651363200,Peru,PE,cancel Netflix,0
"May 8 – 14, 2022",1651968000,Peru,PE,cancel Netflix,0
"May 15 – 21, 2022",1652572800,Peru,PE,cancel Netflix,0
"May 22 – 28, 2022",1653177600,Peru,PE,cancel Netflix,0
"May 29 – Jun 4, 2022",1653782400,Peru,PE,cancel Netflix,0
"Jun 5 – 11, 2022",1654387200,Peru,PE,cancel Netflix,0
"Jun 12 – 18, 2022",1654992000,Peru,PE,cancel Netflix,0
"Jun 19 – 25, 2022",1655596800,Peru,PE,cancel Netflix,0
"Jun 26 – Jul 2, 2022",1656201600,Peru,PE,cancel Netflix,0
"Jul 3 – 9, 2022",1656806400,Peru,PE,cancel Netflix,0
"Jul 10 – 16, 2022",1657411200,Peru,PE,cancel Netflix,0
"Jul 17 – 23, 2022",1658016000,Peru,PE,cancel Netflix,0
"Jul 24 – 30, 2022",1658620800,Peru,PE,cancel Netflix,0
"Jul 31 – Aug 6, 2022",1659225600,Peru,PE,cancel Netflix,0
"Aug 7 – 13, 2022",1659830400,Peru,PE,cancel Netflix,0
"Aug 14 – 20, 2022",1660435200,Peru,PE,cancel Netflix,0
"Aug 21 – 27, 2022",1661040000,Peru,PE,cancel Netflix,0
"Aug 28 – Sep 3, 2022",1661644800,Peru,PE,cancel Netflix,0
"Sep 4 – 10, 2022",1662249600,Peru,PE,cancel Netflix,0
"Sep 11 – 17, 2022",1662854400,Peru,PE,cancel Netflix,0
"Sep 18 – 24, 2022",1663459200,Peru,PE,cancel Netflix,0
"Sep 25 – Oct 1, 2022",1664064000,Peru,PE,cancel Netflix,0
"Oct 2 – 8, 2022",1664668800,Peru,PE,cancel Netflix,0
"Oct 9 – 15, 2022",1665273600,Peru,PE,cancel Netflix,0
"Oct 16 – 22, 2022",1665878400,Peru,PE,cancel Netflix,0
"Oct 23 – 29, 2022",1666483200,Peru,PE,cancel Netflix,0
"Oct 30 – Nov 5, 2022",1667088000,Peru,PE,cancel Netflix,0
"Nov 6 – 12, 2022",1667692800,Peru,PE,cancel Netflix,0
"Nov 13 – 19, 2022",1668297600,Peru,PE,cancel Netflix,0
"Nov 20 – 26, 2022",1668902400,Peru,PE,cancel Netflix,0
"Nov 27 – Dec 3, 2022",1669507200,Peru,PE,cancel Netflix,0
"Dec 4 – 10, 2022",1670112000,Peru,PE,cancel Netflix,0
"Dec 11 – 17, 2022",1670716800,Peru,PE,cancel Netflix,0
"Dec 18 – 24, 2022",1671321600,Peru,PE,cancel Netflix,0
"Dec 25 – 31, 2022",1671926400,Peru,PE,cancel Netflix,0
"Jan 1 – 7, 2023",1672531200,Peru,PE,cancel Netflix,0
"Jan 8 – 14, 2023",1673136000,Peru,PE,cancel Netflix,0
"Jan 15 – 21, 2023",1673740800,Peru,PE,cancel Netflix,0
"Jan 22 – 28, 2023",1674345600,Peru,PE,cancel Netflix,0
"Jan 29 – Feb 4, 2023",1674950400,Peru,PE,cancel Netflix,0
"Feb 5 – 11, 2023",1675555200,Peru,PE,cancel Netflix,0
"Feb 12 – 18, 2023",1676160000,Peru,PE,cancel Netflix,0
"Feb 19 – 25, 2023",1676764800,Peru,PE,cancel Netflix,0
"Feb 26 – Mar 4, 2023",1677369600,Peru,PE,cancel Netflix,0
"Mar 5 – 11, 2023",1677974400,Peru,PE,cancel Netflix,0
"Mar 12 – 18, 2023",1678579200,Peru,PE,cancel Netflix,0
"Mar 19 – 25, 2023",1679184000,Peru,PE,cancel Netflix,0
"Mar 26 – Apr 1, 2023",1679788800,Peru,PE,cancel Netflix,0
"Apr 2 – 8, 2023",1680393600,Peru,PE,cancel Netflix,0
"Apr 9 – 15, 2023",1680998400,Peru,PE,cancel Netflix,0
"Apr 16 – 22, 2023",1681603200,Peru,PE,cancel Netflix,0
"Apr 23 – 29, 2023",1682208000,Peru,PE,cancel Netflix,0
"Apr 30 – May 6, 2023",1682812800,Peru,PE,cancel Netflix,0
"May 7 – 13, 2023",1683417600,Peru,PE,cancel Netflix,0
"May 14 – 20, 2023",1684022400,Peru,PE,cancel Netflix,0
"May 21 – 27, 2023",1684627200,Peru,PE,cancel Netflix,0
"May 28 – Jun 3, 2023",1685232000,Peru,PE,cancel Netflix,0
"Jun 4 – 10, 2023",1685836800,Peru,PE,cancel Netflix,0
"Jun 11 – 17, 2023",1686441600,Peru,PE,cancel Netflix,0
"Jun 18 – 24, 2023",1687046400,Peru,PE,cancel Netflix,0
"Jun 25 – Jul 1, 2023",1687651200,Peru,PE,cancel Netflix,0
"Jul 2 – 8, 2023",1688256000,Peru,PE,cancel Netflix,0
"Jul 9 – 15, 2023",1688860800,Peru,PE,cancel Netflix,0
"Jul 16 – 22, 2023",1689465600,Peru,PE,cancel Netflix,0
"Jul 23 – 29, 2023",1690070400,Peru,PE,cancel Netflix,0
"Jul 30 – Aug 5, 2023",1690675200,Peru,PE,cancel Netflix,0
"Aug 6 – 12, 2023",1691280000,Peru,PE,cancel Netflix,0
"Aug 13 – 19, 2023",1691884800,Peru,PE,cancel Netflix,0
"Aug 20 – 26, 2023",1692489600,Peru,PE,cancel Netflix,0
"Aug 27 – Sep 2, 2023",1693094400,Peru,PE,cancel Netflix,0
"Sep 3 – 9, 2023",1693699200,Peru,PE,cancel Netflix,0
"Sep 10 – 16, 2023",1694304000,Peru,PE,cancel Netflix,0
"Sep 17 – 23, 2023",1694908800,Peru,PE,cancel Netflix,0
"Sep 24 – 30, 2023",1695513600,Peru,PE,cancel Netflix,0
"Oct 1 – 7, 2023",1696118400,Peru,PE,cancel Netflix,0
"Oct 8 – 14, 2023",1696723200,Peru,PE,cancel Netflix,0
"Oct 15 – 21, 2023",1697328000,Peru,PE,cancel Netflix,0
"Oct 22 – 28, 2023",1697932800,Peru,PE,cancel Netflix,0
"Oct 29 – Nov 4, 2023",1698537600,Peru,PE,cancel Netflix,0
"Nov 5 – 11, 2023",1699142400,Peru,PE,cancel Netflix,0
"Nov 12 – 18, 2023",1699747200,Peru,PE,cancel Netflix,0
"Nov 19 – 25, 2023",1700352000,Peru,PE,cancel Netflix,0
"Nov 26 – Dec 2, 2023",1700956800,Peru,PE,cancel Netflix,0
"Dec 3 – 9, 2023",1701561600,Peru,PE,cancel Netflix,0
"Dec 10 – 16, 2023",1702166400,Peru,PE,cancel Netflix,0
"Dec 17 – 23, 2023",1702771200,Peru,PE,cancel Netflix,0
"Dec 24 – 30, 2023",1703376000,Peru,PE,cancel Netflix,0
"Dec 31, 2023 – Jan 6, 2024",1703980800,Peru,PE,cancel Netflix,0
"Aug 29 – Sep 4, 2021",1630195200,Argentina,AR,Netflix,60
"Sep 5 – 11, 2021",1630800000,Argentina,AR,Netflix,62
"Sep 12 – 18, 2021",1631404800,Argentina,AR,Netflix,57
"Sep 19 – 25, 2021",1632009600,Argentina,AR,Netflix,64
"Sep 26 – Oct 2, 2021",1632614400,Argentina,AR,Netflix,71
"Oct 3 – 9, 2021",1633219200,Argentina,AR,Netflix,70
"Oct 10 – 16, 2021",1633824000,Argentina,AR,Netflix,67
"Oct 17 – 23, 2021",1634428800,Argentina,AR,Netflix,59
"Oct 24 – 30, 2021",1635033600,Argentina,AR,Netflix,53
"Oct 31 – Nov 6, 2021",1635638400,Argentina,AR,Netflix,58
"Nov 7 – 13, 2021",1636243200,Argentina,AR,Netflix,52
"Nov 14 – 20, 2021",1636848000,Argentina,AR,Netflix,56
"Nov 21 – 27, 2021",1637452800,Argentina,AR,Netflix,58
"Nov 28 – Dec 4, 2021",1638057600,Argentina,AR,Netflix,58
"Dec 5 – 11, 2021",1638662400,Argentina,AR,Netflix,60
"Dec 12 – 18, 2021",1639267200,Argentina,AR,Netflix,58
"Dec 19 – 25, 2021",1639872000,Argentina,AR,Netflix,60
"Dec 26, 2021 – Jan 1, 2022",1640476800,Argentina,AR,Netflix,74
"Jan 2 – 8, 2022",1641081600,Argentina,AR,Netflix,100
"Jan 9 – 15, 2022",1641686400,Argentina,AR,Netflix,85
"Jan 16 – 22, 2022",1642291200,Argentina,AR,Netflix,88
"Jan 23 – 29, 2022",1642896000,Argentina,AR,Netflix,85
"Jan 30 – Feb 5, 2022",1643500800,Argentina,AR,Netflix,85
"Feb 6 – 12, 2022",1644105600,Argentina,AR,Netflix,83
"Feb 13 – 19, 2022",1644710400,Argentina,AR,Netflix,72
"Feb 20 – 26, 2022",1645315200,Argentina,AR,Netflix,70
"Feb 27 – Mar 5, 2022",1645920000,Argentina,AR,Netflix,73
"Mar 6 – 12, 2022",1646524800,Argentina,AR,Netflix,68
"Mar 13 – 19, 2022",1647129600,Argentina,AR,Netflix,60
"Mar 20 – 26, 2022",1647734400,Argentina,AR,Netflix,71
"Mar 27 – Apr 2, 2022",1648339200,Argentina,AR,Netflix,63
"Apr 3 – 9, 2022",1648944000,Argentina,AR,Netflix,59
"Apr 10 – 16, 2022",1649548800,Argentina,AR,Netflix,75
"Apr 17 – 23, 2022",1650153600,Argentina,AR,Netflix,64
"Apr 24 – 30, 2022",1650758400,Argentina,AR,Netflix,64
"May 1 – 7, 2022",1651363200,Argentina,AR,Netflix,67
"May 8 – 14, 2022",1651968000,Argentina,AR,Netflix,65
"May 15 – 21, 2022",1652572800,Argentina,AR,Netflix,71
"May 22 – 28, 2022",1653177600,Argentina,AR,Netflix,76
"May 29 – Jun 4, 2022",1653782400,Argentina,AR,Netflix,66
"Jun 5 – 11, 2022",1654387200,Argentina,AR,Netflix,64
"Jun 12 – 18, 2022",1654992000,Argentina,AR,Netflix,69
"Jun 19 – 25, 2022",1655596800,Argentina,AR,Netflix,75
"Jun 26 – Jul 2, 2022",1656201600,Argentina,AR,Netflix,69
"Jul 3 – 9, 2022",1656806400,Argentina,AR,Netflix,63
"Jul 10 – 16, 2022",1657411200,Argentina,AR,Netflix,78
"Jul 17 – 23, 2022",1658016000,Argentina,AR,Netflix,97
"Jul 24 – 30, 2022",1658620800,Argentina,AR,Netflix,82
"Jul 31 – Aug 6, 2022",1659225600,Argentina,AR,Netflix,76
"Aug 7 – 13, 2022",1659830400,Argentina,AR,Netflix,72
"Aug 14 – 20, 2022",1660435200,Argentina,AR,Netflix,71
"Aug 21 – 27, 2022",1661040000,Argentina,AR,Netflix,68
"Aug 28 – Sep 3, 2022",1661644800,Argentina,AR,Netflix,72
"Sep 4 – 10, 2022",1662249600,Argentina,AR,Netflix,59
"Sep 11 – 17, 2022",1662854400,Argentina,AR,Netflix,64
"Sep 18 – 24, 2022",1663459200,Argentina,AR,Netflix,67
"Sep 25 – Oct 1, 2022",1664064000,Argentina,AR,Netflix,70
"Oct 2 – 8, 2022",1664668800,Argentina,AR,Netflix,72
"Oct 9 – 15, 2022",1665273600,Argentina,AR,Netflix,67
"Oct 16 – 22, 2022",1665878400,Argentina,AR,Netflix,64
"Oct 23 – 29, 2022",1666483200,Argentina,AR,Netflix,54
"Oct 30 – Nov 5, 2022",1667088000,Argentina,AR,Netflix,60
"Nov 6 – 12, 2022",1667692800,Argentina,AR,Netflix,54
"Nov 13 – 19, 2022",1668297600,Argentina,AR,Netflix,54
"Nov 20 – 26, 2022",1668902400,Argentina,AR,Netflix,51
"Nov 27 – Dec 3, 2022",1669507200,Argentina,AR,Netflix,47
"Dec 4 – 10, 2022",1670112000,Argentina,AR,Netflix,54
"Dec 11 – 17, 2022",1670716800,Argentina,AR,Netflix,52
"Dec 18 – 24, 2022",1671321600,Argentina,AR,Netflix,50
"Dec 25 – 31, 2022",1671926400,Argentina,AR,Netflix,66
"Jan 1 – 7, 2023",1672531200,Argentina,AR,Netflix,69
"Jan 8 – 14, 2023",1673136000,Argentina,AR,Netflix,66
"Jan 15 – 21, 2023",1673740800,Argentina,AR,Netflix,65
"Jan 22 – 28, 2023",1674345600,Argentina,AR,Netflix,65
"Jan 29 – Feb 4, 2023",1674950400,Argentina,AR,Netflix,65
"Feb 5 – 11, 2023",1675555200,Argentina,AR,Netflix,59
"Feb 12 – 18, 2023",1676160000,Argentina,AR,Netflix,62
"Feb 19 – 25, 2023",1676764800,Argentina,AR,Netflix,69
"Feb 26 – Mar 4, 2023",1677369600,Argentina,AR,Netflix,56
"Mar 5 – 11, 2023",1677974400,Argentina,AR,Netflix,53
"Mar 12 – 18, 2023",1678579200,Argentina,AR,Netflix,50
"Mar 19 – 25, 2023",1679184000,Argentina,AR,Netflix,57
"Mar 26 – Apr 1, 2023",1679788800,Argentina,AR,Netflix,51
"Apr 2 – 8, 2023",1680393600,Argentina,AR,Netflix,61
"Apr 9 – 15, 2023",1680998400,Argentina,AR,Netflix,52
"Apr 16 – 22, 2023",1681603200,Argentina,AR,Netflix,55
"Apr 23 – 29, 2023",1682208000,Argentina,AR,Netflix,55
"Apr 30 – May 6, 2023",1682812800,Argentina,AR,Netflix,66
"May 7 – 13, 2023",1683417600,Argentina,AR,Netflix,53
"May 14 – 20, 2023",1684022400,Argentina,AR,Netflix,57
"May 21 – 27, 2023",1684627200,Argentina,AR,Netflix,75
"May 28 – Jun 3, 2023",1685232000,Argentina,AR,Netflix,61
"Jun 4 – 10, 2023",1685836800,Argentina,AR,Netflix,67
"Jun 11 – 17, 2023",1686441600,Argentina,AR,Netflix,68
"Jun 18 – 24, 2023",1687046400,Argentina,AR,Netflix,79
"Jun 25 – Jul 1, 2023",1687651200,Argentina,AR,Netflix,57
"Jul 2 – 8, 2023",1688256000,Argentina,AR,Netflix,57
"Jul 9 – 15, 2023",1688860800,Argentina,AR,Netflix,65
"Jul 16 – 22, 2023",1689465600,Argentina,AR,Netflix,64
"Jul 23 – 29, 2023",1690070400,Argentina,AR,Netflix,60
"Jul 30 – Aug 5, 2023",1690675200,Argentina,AR,Netflix,54
"Aug 6 – 12, 2023",1691280000,Argentina,AR,Netflix,52
"Aug 13 – 19, 2023",1691884800,Argentina,AR,Netflix,47
"Aug 20 – 26, 2023",1692489600,Argentina,AR,Netflix,59
"Aug 27 – Sep 2, 2023",1693094400,Argentina,AR,Netflix,54
"Sep 3 – 9, 2023",1693699200,Argentina,AR,Netflix,56
"Sep 10 – 16, 2023",1694304000,Argentina,AR,Netflix,54
"Sep 17 – 23, 2023",1694908800,Argentina,AR,Netflix,55
"Sep 24 – 30, 2023",1695513600,Argentina,AR,Netflix,52
"Oct 1 – 7, 2023",1696118400,Argentina,AR,Netflix,48
"Oct 8 – 14, 2023",1696723200,Argentina,AR,Netflix,49
"Oct 15 – 21, 2023",1697328000,Argentina,AR,Netflix,52
"Oct 22 – 28, 2023",1697932800,Argentina,AR,Netflix,49
"Oct 29 – Nov 4, 2023",1698537600,Argentina,AR,Netflix,53
"Nov 5 – 11, 2023",1699142400,Argentina,AR,Netflix,48
"Nov 12 – 18, 2023",1699747200,Argentina,AR,Netflix,47
"Nov 19 – 25, 2023",1700352000,Argentina,AR,Netflix,48
"Nov 26 – Dec 2, 2023",1700956800,Argentina,AR,Netflix,49
"Dec 3 – 9, 2023",1701561600,Argentina,AR,Netflix,64
"Dec 10 – 16, 2023",1702166400,Argentina,AR,Netflix,75
"Dec 17 – 23, 2023",1702771200,Argentina,AR,Netflix,57
"Dec 24 – 30, 2023",1703376000,Argentina,AR,Netflix,63
"Dec 31, 2023 – Jan 6, 2024",1703980800,Argentina,AR,Netflix,70
"Aug 29 – Sep 4, 2021",1630195200,Argentina,AR,cancel Netflix,0
"Sep 5 – 11, 2021",1630800000,Argentina,AR,cancel Netflix,0
"Sep 12 – 18, 2021",1631404800,Argentina,AR,cancel Netflix,0
"Sep 19 – 25, 2021",1632009600,Argentina,AR,cancel Netflix,0
"Sep 26 – Oct 2, 2021",1632614400,Argentina,AR,cancel Netflix,0
"Oct 3 – 9, 2021",1633219200,Argentina,AR,cancel Netflix,0
"Oct 10 – 16, 2021",1633824000,Argentina,AR,cancel Netflix,0
"Oct 17 – 23, 2021",1634428800,Argentina,AR,cancel Netflix,0
"Oct 24 – 30, 2021",1635033600,Argentina,AR,cancel Netflix,0
"Oct 31 – Nov 6, 2021",1635638400,Argentina,AR,cancel Netflix,0
"Nov 7 – 13, 2021",1636243200,Argentina,AR,cancel Netflix,0
"Nov 14 – 20, 2021",1636848000,Argentina,AR,cancel Netflix,0
"Nov 21 – 27, 2021",1637452800,Argentina,AR,cancel Netflix,0
"Nov 28 – Dec 4, 2021",1638057600,Argentina,AR,cancel Netflix,0
"Dec 5 – 11, 2021",1638662400,Argentina,AR,cancel Netflix,0
"Dec 12 – 18, 2021",1639267200,Argentina,AR,cancel Netflix,0
"Dec 19 – 25, 2021",1639872000,Argentina,AR,cancel Netflix,0
"Dec 26, 2021 – Jan 1, 2022",1640476800,Argentina,AR,cancel Netflix,0
"Jan 2 – 8, 2022",1641081600,Argentina,AR,cancel Netflix,0
"Jan 9 – 15, 2022",1641686400,Argentina,AR,cancel Netflix,0
"Jan 16 – 22, 2022",1642291200,Argentina,AR,cancel Netflix,100
"Jan 23 – 29, 2022",1642896000,Argentina,AR,cancel Netflix,0
"Jan 30 – Feb 5, 2022",1643500800,Argentina,AR,cancel Netflix,0
"Feb 6 – 12, 2022",1644105600,Argentina,AR,cancel Netflix,0
"Feb 13 – 19, 2022",1644710400,Argentina,AR,cancel Netflix,0
"Feb 20 – 26, 2022",1645315200,Argentina,AR,cancel Netflix,0
"Feb 27 – Mar 5, 2022",1645920000,Argentina,AR,cancel Netflix,0
"Mar 6 – 12, 2022",1646524800,Argentina,AR,cancel Netflix,0
"Mar 13 – 19, 2022",1647129600,Argentina,AR,cancel Netflix,0
"Mar 20 – 26, 2022",1647734400,Argentina,AR,cancel Netflix,0
"Mar 27 – Apr 2, 2022",1648339200,Argentina,AR,cancel Netflix,0
"Apr 3 – 9, 2022",1648944000,Argentina,AR,cancel Netflix,0
"Apr 10 – 16, 2022",1649548800,Argentina,AR,cancel Netflix,0
"Apr 17 – 23, 2022",1650153600,Argentina,AR,cancel Netflix,0
"Apr 24 – 30, 2022",1650758400,Argentina,AR,cancel Netflix,0
"May 1 – 7, 2022",1651363200,Argentina,AR,cancel Netflix,0
"May 8 – 14, 2022",1651968000,Argentina,AR,cancel Netflix,0
"May 15 – 21, 2022",1652572800,Argentina,AR,cancel Netflix,0
"May 22 – 28, 2022",1653177600,Argentina,AR,cancel Netflix,0
"May 29 – Jun 4, 2022",1653782400,Argentina,AR,cancel Netflix,0
"Jun 5 – 11, 2022",1654387200,Argentina,AR,cancel Netflix,0
"Jun 12 – 18, 2022",1654992000,Argentina,AR,cancel Netflix,0
"Jun 19 – 25, 2022",1655596800,Argentina,AR,cancel Netflix,0
"Jun 26 – Jul 2, 2022",1656201600,Argentina,AR,cancel Netflix,0
"Jul 3 – 9, 2022",1656806400,Argentina,AR,cancel Netflix,0
"Jul 10 – 16, 2022",1657411200,Argentina,AR,cancel Netflix,0
"Jul 17 – 23, 2022",1658016000,Argentina,AR,cancel Netflix,0
"Jul 24 – 30, 2022",1658620800,Argentina,AR,cancel Netflix,0
"Jul 31 – Aug 6, 2022",1659225600,Argentina,AR,cancel Netflix,0
"Aug 7 – 13, 2022",1659830400,Argentina,AR,cancel Netflix,0
"Aug 14 – 20, 2022",1660435200,Argentina,AR,cancel Netflix,0
"Aug 21 – 27, 2022",1661040000,Argentina,AR,cancel Netflix,0
"Aug 28 – Sep 3, 2022",1661644800,Argentina,AR,cancel Netflix,0
"Sep 4 – 10, 2022",1662249600,Argentina,AR,cancel Netflix,0
"Sep 11 – 17, 2022",1662854400,Argentina,AR,cancel Netflix,0
"Sep 18 – 24, 2022",1663459200,Argentina,AR,cancel Netflix,86
"Sep 25 – Oct 1, 2022",1664064000,Argentina,AR,cancel Netflix,0
"Oct 2 – 8, 2022",1664668800,Argentina,AR,cancel Netflix,0
"Oct 9 – 15, 2022",1665273600,Argentina,AR,cancel Netflix,0
"Oct 16 – 22, 2022",1665878400,Argentina,AR,cancel Netflix,0
"Oct 23 – 29, 2022",1666483200,Argentina,AR,cancel Netflix,0
"Oct 30 – Nov 5, 2022",1667088000,Argentina,AR,cancel Netflix,0
"Nov 6 – 12, 2022",1667692800,Argentina,AR,cancel Netflix,0
"Nov 13 – 19, 2022",1668297600,Argentina,AR,cancel Netflix,0
"Nov 20 – 26, 2022",1668902400,Argentina,AR,cancel Netflix,0
"Nov 27 – Dec 3, 2022",1669507200,Argentina,AR,cancel Netflix,0
"Dec 4 – 10, 2022",1670112000,Argentina,AR,cancel Netflix,0
"Dec 11 – 17, 2022",1670716800,Argentina,AR,cancel Netflix,0
"Dec 18 – 24, 2022",1671321600,Argentina,AR,cancel Netflix,0
"Dec 25 – 31, 2022",1671926400,Argentina,AR,cancel Netflix,0
"Jan 1 – 7, 2023",1672531200,Argentina,AR,cancel Netflix,0
"Jan 8 – 14, 2023",1673136000,Argentina,AR,cancel Netflix,0
"Jan 15 – 21, 2023",1673740800,Argentina,AR,cancel Netflix,0
"Jan 22 – 28, 2023",1674345600,Argentina,AR,cancel Netflix,0
"Jan 29 – Feb 4, 2023",1674950400,Argentina,AR,cancel Netflix,0
"Feb 5 – 11, 2023",1675555200,Argentina,AR,cancel Netflix,0
"Feb 12 – 18, 2023",1676160000,Argentina,AR,cancel Netflix,0
"Feb 19 – 25, 2023",1676764800,Argentina,AR,cancel Netflix,0
"Feb 26 – Mar 4, 2023",1677369600,Argentina,AR,cancel Netflix,0
"Mar 5 – 11, 2023",1677974400,Argentina,AR,cancel Netflix,0
"Mar 12 – 18, 2023",1678579200,Argentina,AR,cancel Netflix,0
"Mar 19 – 25, 2023",1679184000,Argentina,AR,cancel Netflix,0
"Mar 26 – Apr 1, 2023",1679788800,Argentina,AR,cancel Netflix,0
"Apr 2 – 8, 2023",1680393600,Argentina,AR,cancel Netflix,0
"Apr 9 – 15, 2023",1680998400,Argentina,AR,cancel Netflix,0
"Apr 16 – 22, 2023",1681603200,Argentina,AR,cancel Netflix,0
"Apr 23 – 29, 2023",1682208000,Argentina,AR,cancel Netflix,0
"Apr 30 – May 6, 2023",1682812800,Argentina,AR,cancel Netflix,0
"May 7 – 13, 2023",1683417600,Argentina,AR,cancel Netflix,0
"May 14 – 20, 2023",1684022400,Argentina,AR,cancel Netflix,0
"May 21 – 27, 2023",1684627200,Argentina,AR,cancel Netflix,0
"May 28 – Jun 3, 2023",1685232000,Argentina,AR,cancel Netflix,0
"Jun 4 – 10, 2023",1685836800,Argentina,AR,cancel Netflix,0
"Jun 11 – 17, 2023",1686441600,Argentina,AR,cancel Netflix,0
"Jun 18 – 24, 2023",1687046400,Argentina,AR,cancel Netflix,63
"Jun 25 – Jul 1, 2023",1687651200,Argentina,AR,cancel Netflix,0
"Jul 2 – 8, 2023",1688256000,Argentina,AR,cancel Netflix,0
"Jul 9 – 15, 2023",1688860800,Argentina,AR,cancel Netflix,0
"Jul 16 – 22, 2023",1689465600,Argentina,AR,cancel Netflix,0
"Jul 23 – 29, 2023",1690070400,Argentina,AR,cancel Netflix,0
"Jul 30 – Aug 5, 2023",1690675200,Argentina,AR,cancel Netflix,0
"Aug 6 – 12, 2023",1691280000,Argentina,AR,cancel Netflix,0
"Aug 13 – 19, 2023",1691884800,Argentina,AR,cancel Netflix,0
"Aug 20 – 26, 2023",1692489600,Argentina,AR,cancel Netflix,0
"Aug 27 – Sep 2, 2023",1693094400,Argentina,AR,cancel Netflix,0
"Sep 3 – 9, 2023",1693699200,Argentina,AR,cancel Netflix,0
"Sep 10 – 16, 2023",1694304000,Argentina,AR,cancel Netflix,0
"Sep 17 – 23, 2023",1694908800,Argentina,AR,cancel Netflix,0
"Sep 24 – 30, 2023",1695513600,Argentina,AR,cancel Netflix,0
"Oct 1 – 7, 2023",1696118400,Argentina,AR,cancel Netflix,0
"Oct 8 – 14, 2023",1696723200,Argentina,AR,cancel Netflix,0
"Oct 15 – 21, 2023",1697328000,Argentina,AR,cancel Netflix,0
"Oct 22 – 28, 2023",1697932800,Argentina,AR,cancel Netflix,0
"Oct 29 – Nov 4, 2023",1698537600,Argentina,AR,cancel Netflix,0
"Nov 5 – 11, 2023",1699142400,Argentina,AR,cancel Netflix,0
"Nov 12 – 18, 2023",1699747200,Argentina,AR,cancel Netflix,0
"Nov 19 – 25, 2023",1700352000,Argentina,AR,cancel Netflix,0
"Nov 26 – Dec 2, 2023",1700956800,Argentina,AR,cancel Netflix,0
